p10,median,p90
4789.99,5677.604,6691.9814
4907.8145,5801.7217,6842.065
5196.361,6079.456,7148.748
-1179.0698,-445.27832,472.24146
4548.459,5445.2036,6471.911
3353.599,4232.2456,5163.663
3555.8113,4397.4663,5369.0635
3542.0164,4422.534,5409.7036
4511.238,5334.042,6247.959
5331.3613,6232.165,7270.548
-28.592285,622.2468,1494.1768
5309.005,6240.6265,7438.1504
4766.875,5691.635,6729.814
4182.25,5119.8438,6178.6963
3952.644,4889.7056,5987.41
4231.1553,5241.6567,6320.015
4398.4893,5302.8784,6277.1895
-1445.0381,-617.3369,293.39453
4319.941,5250.1064,6303.5986
3008.1108,4071.1565,5183.9067
2834.2173,3821.4397,4889.2144
3950.047,4881.506,5912.5493
4204.493,5174.124,6261.993
5081.3906,6113.3013,7407.6543
-354.292,329.5952,1280.4875
5343.1685,6516.1304,7957.9697
4447.929,5526.5977,6884.837
4149.7974,5378.822,6845.673
4139.5967,5380.8564,6869.9277
4336.4507,5683.099,7201.063
