p10,median,p90
6738.237,7602.329,8490.33
7100.668,8074.147,9076.284
5411.5938,6304.4053,7223.1895
-850.95996,-44.31006,767.3882
5016.926,5898.421,6775.289
4395.1807,5153.4985,5862.149
4199.109,5003.887,5798.4956
3785.1877,4668.285,5430.0034
4429.364,5223.6294,5982.098
6017.773,6845.6816,7649.3896
-286.854,404.24316,1124.6079
8256.618,9310.038,10490.13
7368.2617,8327.988,9360.662
6719.3237,7714.647,8725.674
5703.6675,6747.964,7857.858
6393.466,7491.307,8659.799
5214.034,6005.006,6909.2197
-336.5913,389.64502,1136.1172
4605.0127,5463.7046,6267.249
3673.9548,4507.449,5334.076
3375.147,4157.6733,4998.283
3361.55,4083.336,4896.1826
3731.8625,4585.092,5435.2188
5772.1074,6702.9883,7663.429
-517.5078,66.85889,803.0127
8620.951,9844.431,11384.645
7663.2173,8800.01,10329.053
7176.1016,8399.133,9924.967
6902.993,8218.535,9792.135
6914.881,8447.248,10196.469
