p10,median,p90
3868.7488,4626.5864,5536.168
4206.285,4951.5225,5913.6035
3727.4622,4456.8184,5359.322
-596.65576,-85.04785,718.10767
3254.0957,4018.853,4928.6533
3193.099,3912.2256,4779.1514
3079.209,3763.8455,4636.444
2678.68,3435.2197,4345.8765
3230.304,3932.2222,4768.947
3773.4248,4469.3955,5334.6
-439.33252,41.09131,809.93896
4117.1387,4831.323,5811.791
3972.8567,4703.102,5651.3115
3924.0925,4682.827,5647.284
3652.0654,4430.918,5412.7324
4015.5525,4806.1367,5805.751
3551.2515,4285.918,5122.3555
-166.69531,326.4309,1028.9502
3221.5974,3932.518,4823.108
3008.544,3786.5942,4734.448
2770.9404,3492.5945,4422.471
2721.5767,3461.9487,4367.1533
3125.642,3855.859,4807.0444
3588.0508,4345.1304,5389.374
-418.44434,-8.36377,807.4634
4206.9497,5138.773,6464.7275
4029.4746,4944.962,6333.579
3824.3975,4872.7285,6307.3857
3762.1948,4884.877,6407.207
3957.609,5019.6943,6603.501
