p10,median,p90
4060.914,4895.6167,5771.991
4323.435,5113.467,6060.2544
2621.999,3326.8582,4119.0903
-605.7234,-4.043457,745.197
3975.8572,4621.682,5366.4727
3400.5667,3983.6992,4660.426
3278.2673,3839.091,4522.063
3016.895,3562.8728,4228.262
3314.1143,3898.7534,4535.916
2682.0215,3267.4326,3902.1946
-511.58008,61.235596,736.57007
4521.6104,5192.496,6093.59
4156.6245,4851.3247,5667.1035
3787.0942,4447.6567,5250.2705
3396.3704,4061.228,4876.2935
3708.5286,4389.8813,5187.9316
2072.4414,2723.978,3407.4497
-614.4192,-11.8828125,639.968
3650.1792,4254.538,4920.498
3128.3596,3672.949,4329.5312
2850.8596,3409.764,4011.003
2808.0645,3366.888,3971.189
3000.6357,3593.3953,4285.27
2397.1128,3105.6626,3849.8513
-625.0464,-94.23584,583.3176
5029.3896,5974.4775,7056.592
4653.114,5594.1387,6698.8555
4359.796,5366.3335,6471.851
4164.6167,5142.1562,6311.4087
4234.596,5316.822,6474.99
