p10,median,p90
6078.1357,7617.0654,9300.196
6091.1924,7724.7266,9459.627
3306.4624,4785.876,6303.5786
-1478.6772,-406.30908,929.14307
6297.7593,8098.6387,9931.187
6085.569,7678.9814,9499.782
5769.285,7265.8574,8907.948
5522.396,7048.302,8682.3125
5719.0044,7242.129,8967.713
3450.657,4919.373,6262.9067
-746.57715,210.4209,1454.148
6496.659,8193.471,10121.26
6354.229,7991.655,9846.824
5803.03,7390.6157,9245.421
5450.3257,7085.8374,8835.361
5422.963,7174.0073,8964.982
2651.764,4047.0088,5524.384
-1636.0161,-459.7871,769.53564
6311.1377,8021.775,9907.795
5944.0566,7619.091,9411.755
5432.356,7044.956,8885.917
5611.425,7236.037,8975.647
5635.7754,7269.553,8954.139
3357.3613,4932.174,6460.573
-728.8677,318.98877,1521.959
6737.8247,8689.762,10980.432
6360.0015,8308.498,10568.402
5669.023,7687.4404,9966.198
5615.845,7658.15,9906.609
5689.938,7818.23,9911.953
