p10,median,p90
4775.8975,5857.6484,6873.3105
5430.982,6489.7207,7588.671
2463.472,3483.882,4480.829
-918.25244,47.592285,1051.6567
3802.176,4808.2627,5801.221
3413.7856,4349.109,5331.9863
3309.335,4234.5654,5238.209
2636.901,3652.965,4642.805
3475.573,4380.3716,5346.4556
2718.9165,3693.809,4643.663
-643.62646,211.59009,1178.4995
5685.181,6608.989,7637.465
5160.3506,6154.289,7206.9526
4839.904,5851.9688,6854.0435
4067.8567,5073.5415,6135.539
4842.6997,5826.784,6885.987
2202.7322,3160.7239,4111.4233
-716.3345,195.77295,1112.0867
3663.607,4546.3,5420.5454
3224.2458,4113.7456,5039.0376
2952.6313,3815.2153,4719.315
2745.5889,3653.142,4484.756
3175.1904,4065.0107,4998.502
2638.9531,3576.0286,4481.9893
-917.0757,-111.86084,753.8816
6208.922,7246.96,8290.119
5739.9937,6776.2114,7835.316
5126.7397,6225.167,7368.44
4952.195,6046.632,7170.8145
5467.777,6673.0728,7762.347
