p10,median,p90
5909.352,6916.3613,8018.0034
5268.3823,6199.298,7228.9746
3053.433,3912.7744,4810.811
-745.09717,-81.691895,729.8662
5346.9526,6304.709,7359.128
5203.942,6016.476,6981.367
4897.115,5671.465,6607.3784
4991.7573,5762.2495,6704.352
4462.5684,5218.5547,6067.7725
3747.082,4520.699,5333.11
-174.39404,378.99902,1167.6104
6849.057,7998.9893,9395.53
6031.395,7071.4614,8312.515
5663.9126,6676.674,7843.7603
5212.0874,6144.828,7246.0
4938.371,5966.712,6997.9443
2796.2417,3654.7659,4539.318
-624.60156,5.413574,705.10156
5525.9126,6489.4785,7520.6836
5253.367,6125.4854,7067.9756
4763.2827,5557.137,6436.6685
4868.5127,5684.6353,6584.134
4443.789,5261.766,6118.1943
3562.1372,4373.0728,5191.153
-440.45264,62.34326,762.5925
6630.3257,7949.2793,9447.842
5833.829,6993.5537,8428.908
5502.308,6552.9927,7784.822
5351.287,6385.8706,7532.7134
5015.671,6134.8135,7310.38
