p10,median,p90
6615.4194,9377.609,11347.763
6108.122,9068.398,11230.897
2788.9019,5998.767,8620.643
-4714.1914,-1668.5566,742.34717
4097.336,8336.265,10785.84
4941.7676,8290.805,10409.287
3830.7776,6905.5396,8940.258
3319.9202,6289.6895,8117.254
3602.9153,6628.1445,8619.117
2318.6016,5556.631,7738.933
-2790.0205,385.8579,2676.8486
7025.6123,11336.4795,14234.094
6720.803,11017.577,13879.615
4967.51,9353.496,12221.85
3964.8071,8136.2314,10846.743
4638.6973,8836.575,11580.393
3392.6274,5800.523,7907.057
-3131.039,-923.24854,1010.77295
6387.608,9328.047,11555.535
5371.869,8291.259,10454.125
4830.84,7493.519,9527.895
4612.4424,7236.6235,9197.984
4559.6655,7063.238,9067.49
3599.9646,5875.294,7769.9644
-907.0386,686.3257,2317.9976
8714.733,11427.087,14032.564
8638.048,11475.105,14401.742
7069.6455,10429.716,13500.264
5763.3467,9253.628,12521.607
6305.134,9932.573,12931.369
