p10,median,p90
10225.63,11315.43,12630.947
9930.892,11130.658,12469.819
9202.68,10376.391,11763.114
-695.78125,210.79248,1441.3027
9063.975,10170.76,11545.369
8070.9785,9138.788,10275.279
7294.175,8299.73,9486.688
7103.397,8122.5767,9312.594
7261.653,8224.174,9363.777
8837.113,9941.568,11285.645
-248.9502,642.1289,1941.981
11171.645,12621.652,14433.121
10347.602,11766.992,13532.514
9470.025,10934.575,12669.215
7686.675,9325.886,11237.607
10030.899,11894.84,14020.295
8695.175,10307.55,12254.32
-71.654785,1188.1826,2988.9595
9355.788,10965.685,13088.722
8643.742,10287.477,12372.337
7642.7305,9247.495,11255.92
7765.7393,9362.189,11391.07
8136.963,9856.91,12025.309
9426.406,11219.402,13886.924
563.6587,1797.3008,3888.5874
11641.449,14165.075,18284.21
10753.896,13216.177,17188.336
9680.273,12563.918,16756.803
9139.402,12233.084,16646.008
9443.463,12447.055,16958.078
