p10,median,p90
7360.6484,8901.452,10712.802
7870.218,9311.568,11160.879
7253.5503,8797.85,10614.553
-1630.1924,-565.3823,1132.4287
7439.713,8889.45,10602.072
7044.5767,8444.811,10163.04
6783.4033,8143.5312,9816.824
6598.6787,8023.2783,9761.256
7485.6914,8869.5,10620.236
7376.1855,8811.5205,10534.602
-559.5386,419.60205,2061.7134
7916.928,9336.914,11188.754
7503.801,8981.643,10799.457
6885.4185,8434.291,10321.619
6565.6357,8106.1504,9959.559
7330.217,8851.893,10692.791
6759.076,8241.17,9867.377
-1489.2998,-356.4253,1113.2007
7281.647,8795.049,10619.337
6797.1597,8360.727,10191.051
6319.858,7866.222,9745.723
6607.961,8210.037,10072.285
7321.816,8904.31,10852.652
7176.5356,8759.324,10817.765
-360.36035,569.0791,2151.8164
7968.568,9759.246,12113.838
7543.4824,9308.621,11627.865
6917.9844,8832.667,11218.346
6985.512,8970.091,11347.209
7411.1104,9339.356,11710.116
