p10,median,p90
6703.1616,7886.8477,9456.086
7121.0522,8271.235,9962.887
6984.9062,8118.872,9700.159
-1111.3184,-361.0874,976.05273
6361.647,7530.5273,9023.066
5972.2915,7002.743,8380.343
5865.887,6872.2925,8251.172
5532.7427,6551.3916,7939.161
6688.2676,7653.019,8904.965
7035.5977,8069.081,9465.768
-170.771,545.0962,1903.4497
7309.8213,8466.626,10328.698
6824.012,7975.754,9745.693
6434.882,7593.6934,9369.567
5613.91,6792.3716,8547.08
6599.3647,7779.573,9616.766
6336.578,7411.1724,8614.854
-834.3823,-37.717285,1040.5322
6082.204,7205.3516,8539.301
5485.8906,6638.1875,7994.6074
5213.608,6273.178,7547.51
5391.518,6466.3696,7738.599
6282.084,7333.2754,8701.141
6611.516,7785.2075,9310.436
-553.08203,84.28125,1312.5894
7270.541,8668.635,10665.809
6846.701,8233.77,10340.339
6471.108,7980.007,10265.141
6238.056,7862.37,10262.238
6711.0825,8373.361,10846.245
