p10,median,p90
5538.1416,6741.285,8043.4336
5406.6157,6705.022,8217.086
5255.79,6638.996,8239.414
4038.2024,5237.233,6747.587
5266.4023,6726.6377,8468.867
4637.953,5932.9824,7586.283
4294.7476,5613.245,7299.723
4451.0073,5759.625,7447.456
4653.519,6034.1504,7847.246
4854.444,6381.5986,8349.016
3782.3267,5056.786,6827.759
5023.3223,6443.348,8263.928
4830.285,6089.497,7765.2
4580.166,5761.649,7373.3965
4565.94,5810.848,7399.174
4339.7725,5630.5464,7251.87
4331.4443,5811.188,7718.204
3622.3171,5084.471,6937.373
5623.5356,7365.3843,9583.77
4720.8667,6265.957,8327.4375
4595.924,6195.073,8273.84
5043.9307,6775.6514,8960.955
4748.4873,6559.3936,8854.613
5062.0938,7025.0605,9425.633
4238.494,6003.7324,8317.466
5929.683,7892.241,10279.923
5204.7446,6937.0063,9028.012
5026.824,6746.711,8848.106
5029.618,6761.555,8843.503
5306.1743,7017.785,9117.778
