p10,median,p90
-1047.5566,249.44629,1888.7261
8625.803,10510.916,13194.416
7027.7817,8647.018,10798.676
6838.1123,8554.754,10900.224
6120.05,7720.551,9853.904
7105.8125,8705.139,11014.773
4983.582,6348.3086,8164.2607
-987.8789,206.96533,2011.7622
5400.723,6987.675,9149.98
4874.2495,6524.562,8756.848
4275.342,6078.87,8452.688
-2566.623,-920.7715,1344.04
5553.629,7436.4277,9753.458
5270.3013,6808.391,8955.48
-988.4541,212.57373,1990.4062
7682.4604,9383.049,11887.32
6778.284,8392.013,10508.592
6522.6685,8099.299,10184.1875
6845.313,8309.734,10465.133
7174.1494,8789.776,11165.291
4899.8096,6365.255,8450.575
-1142.647,214.89062,2171.9224
-2010.5332,-215.51562,2239.0066
4031.8516,6635.016,10091.977
4127.6343,6211.4424,8993.535
5171.5117,6956.691,9433.108
5506.9854,7045.6206,9239.803
6748.881,8320.561,10688.081
-1002.92773,234.95459,2087.3586
8897.869,11043.654,13917.461
7544.056,9473.4375,12016.443
7155.76,8975.243,11539.457
6570.914,7927.7817,9853.436
6399.117,7677.2803,9381.443
5209.8745,6263.461,7748.5264
-954.88135,-9.984375,1230.2339
5191.609,6281.852,7646.6885
4518.8247,5608.484,6905.2974
4261.4375,5331.9644,6629.427
4585.7246,5610.524,6882.6514
5131.9307,6029.734,7180.4043
5689.1445,6673.035,7875.4814
-993.60986,-160.72949,968.17676
7924.8486,9188.386,11047.654
6830.5894,7920.9346,9316.185
6771.578,7895.793,9269.886
6342.262,7358.0156,8720.652
6727.982,7815.386,9331.51
4230.962,5320.8633,6466.88
-395.88867,530.7114,1608.3076
4876.0884,5938.7563,7090.4536
4090.9092,5199.212,6348.4937
3573.2407,4756.186,6006.2915
4422.22,5591.421,6949.124
4722.1577,5970.3223,7416.2695
5794.894,6935.8975,8510.383
-620.16797,137.31299,1304.8164
9177.654,10876.311,13211.537
7285.2627,8714.753,10707.924
7363.7607,8747.428,10645.304
6930.126,8269.398,9977.752
7480.7295,9012.139,10811.381
4730.7627,5915.3677,7403.2974
-586.6997,349.44287,1585.419
5402.5645,6479.6836,7734.4434
5072.223,6136.767,7414.9927
4062.423,5165.5273,6322.592
4468.6055,5547.3857,6646.5435
4599.697,5642.3037,6816.725
5361.7163,6388.9,7603.741
-1275.8325,-240.55957,946.9888
7404.3657,8654.223,10409.052
6178.5713,7313.957,8730.506
6234.6924,7302.181,8714.177
5843.2007,6940.1123,8311.91
6547.7437,7696.0127,9150.547
4196.572,5251.9565,6393.8413
-647.6626,350.63525,1553.0947
5329.9385,6533.8926,7852.524
4544.747,5885.09,7162.0225
3853.7053,5075.054,6315.4204
4078.2046,5268.117,6339.8804
4655.8423,5824.9688,6936.424
5088.9014,6328.51,7724.2065
-1160.4888,-213.71533,1042.2285
8839.173,10576.754,12866.371
7682.8306,9415.851,11787.022
7592.4824,9523.52,12306.941
7124.9316,9012.1045,11544.852
7631.1787,9657.966,12494.263
