p10,median,p90
-654.23975,735.3628,2220.5596
9235.031,10881.59,12934.904
7596.8623,9037.654,10685.121
7515.5957,9001.024,10701.8125
7202.234,8549.051,10149.471
7401.0034,8735.622,10337.817
5117.196,6328.3813,7704.583
-831.7075,411.792,2011.9497
5976.844,7364.376,8993.857
5313.911,6774.691,8513.692
4854.6445,6472.117,8379.305
-2630.7705,-749.77734,1304.9629
5309.5303,6966.8545,8714.975
5456.3477,6875.17,8508.912
-809.3511,455.79248,1985.1519
8288.16,9862.975,11735.145
7246.152,8606.19,10031.283
6924.632,8231.155,9622.859
7259.58,8544.324,9950.947
7476.711,8762.627,10251.003
4772.8965,6077.3545,7524.6875
-1253.1313,232.55713,1845.8154
-2462.0928,-551.1123,1388.4868
5213.012,7350.0776,9505.794
4758.633,6716.5034,8829.004
5904.112,7822.6143,9952.279
5595.3257,7546.3164,9589.675
6598.816,8641.336,10753.656
-554.4238,915.1406,2622.3245
9856.488,11837.271,13970.166
8435.058,10077.14,11888.917
7895.7324,9383.049,11088.859
-686.04736,1817.1582,5611.0996
7220.1377,8970.843,11144.657
5179.159,6440.766,7965.7407
-1199.2427,47.098145,1427.6992
5955.1133,7140.08,8495.462
4713.834,5856.4897,7054.9644
4338.8184,5580.4316,6922.026
5021.31,6161.146,7588.0513
5189.459,6282.1494,7597.467
5550.437,6693.745,7887.0654
-1227.1509,-74.10889,1251.7393
9115.142,10547.809,12210.23
7680.309,9015.209,10523.461
7274.293,8494.023,9889.188
7147.238,8301.316,9651.797
7025.6514,8152.79,9462.072
4166.728,5224.126,6338.024
-575.8794,471.22705,1609.3008
5345.812,6342.1377,7388.748
4376.3374,5345.333,6375.4985
4098.631,5075.8447,6167.1074
4926.4487,5904.6367,7114.846
5136.453,6272.334,7650.162
5699.8,6908.855,8528.419
-503.53223,427.58008,1719.4463
10393.191,12206.178,14583.224
8242.623,9729.001,11652.275
8042.813,9521.245,11345.271
7894.398,9297.846,11003.996
8027.2114,9460.365,11067.209
4466.566,5599.5996,6894.572
-630.3989,434.63867,1684.291
6040.906,6996.298,8177.3486
5472.5366,6425.6626,7618.2246
4750.207,5743.0923,6790.549
4962.2466,5918.9873,6955.7544
4671.295,5635.506,6772.554
5306.457,6281.7124,7469.4805
-1031.8203,76.28613,1330.6343
8394.494,9759.184,11507.815
6950.2646,8084.107,9544.683
6938.344,8078.826,9471.653
6528.916,7656.7153,9069.811
6890.861,8035.461,9434.954
4045.785,5136.111,6348.12
-324.9287,717.67236,1928.7529
5820.0415,6998.613,8292.151
4824.5684,6076.5527,7270.7256
4170.1006,5287.4673,6449.214
4300.217,5446.9424,6498.1055
4315.2744,5485.832,6634.3853
4556.361,5871.3247,7278.8657
-1235.5146,-84.28613,1317.1772
9690.206,11363.041,13390.375
8456.05,10147.368,12157.296
8297.687,10138.748,12519.271
7641.1196,9447.1455,11607.016
7736.3438,9497.148,11657.436
