p10,median,p90
6169.8267,7663.3945,9278.808
6192.7627,7710.079,9328.192
4946.4365,6398.778,7940.128
-1639.7427,-317.6123,1107.3818
6136.7207,7701.012,9281.586
4956.835,6362.8833,7836.7495
4522.1636,5867.981,7320.2646
4346.4604,5685.1704,7060.199
4963.6797,6271.8,7636.0024
4450.2305,5798.74,7128.079
-641.0747,468.48926,1810.4043
7078.0723,8765.471,10735.939
6337.336,7958.078,9817.922
5124.8057,6798.1562,8610.57
4856.1606,6472.666,8163.6084
4935.9097,6601.2676,8209.506
3489.4688,4947.764,6347.295
-2217.5015,-828.1455,540.3408
5558.4644,7031.9043,8592.948
4761.5024,6223.0254,7750.234
4001.78,5430.039,6908.5283
4279.259,5742.691,7264.801
4644.908,6156.129,7658.86
4321.9297,5822.6646,7422.388
-996.5386,168.77734,1459.1023
7091.547,9017.52,11067.863
6405.377,8209.074,10189.135
5543.623,7270.608,9106.26
5616.185,7347.362,9090.802
5566.789,7370.416,9180.204
