p10,median,p90
7657.4146,9609.175,11587.655
8033.7,9914.276,11954.797
7175.989,9072.0,10937.18
-2207.0576,-549.96875,1246.061
7125.762,9009.396,10866.629
5799.2046,7580.7773,9389.067
5589.4014,7333.8745,9148.52
4751.9707,6592.63,8307.0
6591.582,8303.613,9991.599
6566.265,8245.8955,10003.895
-1191.6387,270.70947,1975.8691
8281.335,10243.933,12471.703
7750.76,9678.288,11810.238
6318.7314,8333.973,10438.359
5981.302,8023.9604,10066.431
6209.7686,8350.068,10349.698
5531.9473,7430.362,9348.594
-2689.8418,-838.7324,939.2173
6860.1074,8793.453,10752.944
5109.391,7153.4224,9199.205
4313.8916,6322.896,8308.7295
5168.8853,7165.1357,9145.33
5844.784,7854.156,9777.752
6428.8423,8407.724,10434.689
-893.5737,665.29346,2313.2427
8655.745,11127.584,13687.059
7727.3213,10101.153,12625.02
7080.8223,9614.935,12194.891
6522.2725,9101.285,11587.6875
7642.823,10195.403,12731.418
