p10,median,p90
6282.004,7462.1045,9213.518
6422.493,7620.1323,9398.533
3520.72,4681.3857,6309.6294
-1124.5537,-319.99512,1028.0332
6766.504,7734.963,9037.027
6280.3564,7102.187,8247.433
5707.083,6436.06,7485.6562
5665.1416,6369.6514,7332.5347
6194.0664,6880.0503,7854.026
3423.3223,4190.388,5127.24
-416.02637,195.20215,1319.125
6868.1045,7922.908,9517.253
6637.463,7637.2515,9107.296
5982.3853,6965.4805,8559.984
5283.0127,6330.149,7900.296
5721.5645,6842.416,8393.996
2953.397,3717.3337,4644.668
-1464.5688,-762.1714,155.80176
6276.7153,7184.0205,8359.415
5716.2285,6532.3,7679.9575
4681.2764,5438.159,6536.5327
4913.7734,5752.6006,6919.5137
5384.3047,6319.3726,7654.568
2828.5798,3793.9878,5327.8164
-686.5615,106.631836,1447.6978
7344.6587,8896.314,11117.221
7428.5293,8872.824,11127.77
6987.1543,8404.006,10639.178
6274.0127,7772.074,10016.342
6777.9062,8425.68,10717.564
