p10,median,p90
3988.5073,4859.646,5991.117
5099.0415,6009.754,7300.2817
2167.94,3025.4983,4114.504
-819.3623,-180.64844,722.39453
4533.925,5257.2163,6158.454
4553.2593,5211.76,6051.217
4222.8633,4823.2056,5598.3765
3831.3167,4412.307,5209.447
4784.676,5471.584,6314.6553
2060.4531,2658.5176,3376.862
-384.53125,131.19287,843.1284
4438.178,5119.955,5974.866
4556.6094,5250.7944,6096.67
4134.5093,4740.254,5572.7305
3529.1978,4163.8086,5007.8687
4543.3706,5232.454,6200.7314
1720.4187,2344.6023,3050.4812
-920.23535,-326.5625,366.2317
4265.9844,4930.298,5678.1265
4337.9795,5022.8467,5786.0723
3832.056,4457.4,5234.6514
3522.3135,4181.432,5028.074
4309.826,5071.8267,6006.249
1495.3027,2331.9497,3452.5557
-589.36914,80.519775,1006.88574
4912.708,6065.035,7546.2007
5204.874,6351.51,7909.4287
4886.136,6087.922,7641.369
4166.644,5362.5137,6889.9985
5007.5703,6348.5156,8020.7837
