p10,median,p90
4129.3887,5470.779,6817.1787
3911.6416,5229.6396,6586.9355
1909.5647,3150.0396,4377.9604
-1338.3481,-263.68506,822.36304
4068.5613,5692.0864,7313.3447
3315.9722,4845.428,6360.176
3176.853,4640.2397,6115.976
2851.8672,4267.3506,5655.913
3042.851,4434.79,5790.567
1632.2268,2904.4934,4071.7534
-905.14844,127.68994,1232.8208
4594.9395,6451.283,8425.979
4362.233,6185.6587,8074.0083
3726.8018,5471.5,7317.4624
3104.109,4755.7734,6367.9785
3052.1196,4705.583,6279.9443
1340.1011,2703.4062,4180.828
-1303.9263,-104.84131,1056.8157
3813.464,5525.7026,7275.273
2971.0771,4633.3745,6312.609
2847.6042,4484.46,6137.528
2711.103,4313.1255,5939.661
2455.7349,4135.0034,5760.0312
1249.9248,2669.3303,4171.6455
-946.2578,192.13818,1348.7356
4461.2485,6546.252,8856.68
4135.32,6264.992,8635.03
3760.73,5925.4995,8323.122
3458.9238,5462.076,7630.865
3159.4985,5225.9136,7440.625
