p10,median,p90
8359.877,10178.996,12989.158
8818.006,10683.423,13688.486
7327.258,8898.839,11289.205
-1222.706,-222.2544,1378.9233
7507.0415,8978.747,10999.382
7202.613,8386.73,10025.835
6903.4624,8031.079,9482.12
6934.3057,8054.7666,9449.035
7649.821,8783.401,10238.752
7142.4116,8319.678,9785.305
-280.18213,574.13965,1969.0591
8656.574,10317.997,13102.561
8293.883,9830.823,12367.191
7709.1553,9190.136,11668.707
7177.3516,8700.037,11050.349
7775.5415,9508.967,12084.193
6204.073,7417.0933,8874.4375
-1353.0781,-377.80322,780.229
6695.9795,7994.1055,9466.601
6071.39,7336.087,8851.187
5364.1533,6466.1094,7748.258
5962.3784,7171.169,8393.677
6820.448,8099.1504,9765.051
6449.6353,7860.4497,9732.286
-763.1367,76.984375,1539.5415
8986.827,11204.597,14886.451
8710.235,10841.361,14258.178
8116.666,10382.483,13923.285
7943.6904,10272.5,13892.757
8397.098,10872.129,14694.691
