p10,median,p90
7382.4097,8506.755,9712.001
7033.687,8214.848,9467.444
3772.2139,4895.317,6003.8623
-1251.9258,-249.0249,849.0156
5586.668,6697.8613,7853.1636
4635.125,5585.1143,6577.2114
4378.5957,5341.2354,6386.3125
4572.4673,5547.3203,6570.5938
4750.6626,5688.4697,6724.3926
4406.9507,5443.8745,6559.7925
-397.48926,460.15576,1543.4365
8847.777,10292.443,11919.777
7570.5674,8925.576,10462.08
6427.8735,7758.254,9321.212
6066.241,7395.6475,8925.047
6006.311,7490.041,9009.72
2868.4263,3994.3374,5240.8867
-1046.5781,-43.460938,1048.981
5071.031,6265.452,7562.3887
3989.9348,5152.767,6473.2925
3458.2888,4611.1055,5871.9575
4350.149,5432.696,6633.954
4384.864,5557.083,6820.829
3700.3555,4930.064,6142.2646
-695.09326,171.01904,1250.5571
8831.309,10479.189,12420.983
7514.409,9124.904,11118.486
7045.6865,8604.438,10588.244
7117.982,8772.122,10826.492
6857.7153,8691.741,10721.961
