p10,median,p90
5445.4795,10158.125,14239.198
8502.154,11869.343,15010.418
8767.216,12192.215,15019.035
-4214.7393,-1478.1475,1764.8599
7743.165,11337.832,14210.641
8024.124,11148.231,13928.598
7707.8525,10790.471,13368.888
4918.5864,8179.996,11054.619
8330.059,11252.608,13684.281
8849.875,11819.736,14470.63
-2819.5625,-414.41992,2926.1196
9170.229,12255.433,15261.592
8767.699,12137.169,15538.43
6842.648,11318.826,14948.223
4150.7437,8916.957,13098.733
8473.118,12111.513,15527.109
9197.524,11887.002,14367.701
-2832.5156,-630.4072,1924.5093
8072.634,11053.153,13629.719
7463.8687,10560.699,13202.204
6835.791,9914.76,12591.778
5854.901,9189.699,12091.586
7534.308,10724.259,13468.803
8354.37,11374.307,14119.402
-2314.3486,-249.37012,2637.1938
8809.255,12036.989,15158.0625
9037.413,12053.186,15317.604
7905.0986,11826.666,15372.103
5491.535,9940.76,14486.994
8680.881,12070.528,15741.247
