p10,median,p90
5525.537,6481.114,7683.7827
5733.5605,6646.457,7942.2773
4561.8843,5729.4243,6988.9834
-1057.0835,-250.75879,918.9009
4536.9233,5616.5312,6769.4985
4089.794,5164.142,6354.6416
4138.4565,5175.7983,6344.746
4272.355,5344.3325,6507.582
4911.017,5850.3813,6941.684
4706.2295,5656.194,6751.0947
-458.84375,237.4253,1305.0723
5168.4844,6071.755,7213.542
4887.058,5862.5586,7062.324
4600.116,5693.8364,6928.95
4625.262,5717.648,6959.16
4990.833,6024.578,7223.293
3934.4668,4961.9897,6086.8022
-785.90967,-19.847168,1002.1636
4314.2905,5345.3516,6585.5645
3793.7725,4963.414,6294.657
3569.1255,4650.271,6033.52
4329.592,5429.1475,6762.3403
4804.363,5901.376,7315.5254
4463.5425,5646.919,7120.1367
-321.85547,364.91455,1550.867
5494.0366,6797.5044,8588.523
5116.53,6464.7275,8366.535
4746.324,6398.2188,8456.933
5098.5,6605.4805,8762.82
5408.8164,6786.0605,9023.916
