p10,median,p90
4517.239,4948.9067,5408.3755
4397.5205,4870.1104,5368.2676
2828.711,3266.8494,3775.6775
-625.6338,-170.22241,418.5205
4564.8965,5040.6885,5573.921
4167.167,4633.972,5154.079
3880.2498,4329.841,4878.0903
3773.3394,4229.3633,4801.058
3956.4,4403.0454,4957.793
2919.4507,3382.7234,3954.3396
-212.82227,210.17505,856.8071
5276.326,5847.1763,6537.221
4825.7744,5376.5913,6077.1733
4588.3594,5149.735,5892.7334
4106.1514,4713.175,5480.493
4743.3823,5376.859,6145.2764
2824.731,3449.8733,4249.253
-205.49023,289.1609,1063.6995
4844.3022,5449.092,6309.952
4609.449,5182.8296,6012.5146
4209.193,4789.2314,5638.918
4105.474,4709.1646,5498.4097
4286.8003,4872.258,5675.6807
3123.766,3718.6584,4599.667
32.196045,471.2373,1314.0911
5331.157,6074.3994,7241.2427
4848.927,5577.281,6725.909
4461.9673,5169.196,6342.33
4341.3564,5088.883,6276.715
4460.379,5275.8003,6436.2837
