p10,median,p90
5439.048,6187.082,7038.0425
5861.5,6755.041,7723.7725
5241.331,6108.4004,7037.6357
-636.2407,33.873535,818.8657
5050.7754,5898.6304,6827.3525
4575.5747,5356.124,6229.784
4207.668,5011.331,5920.6045
3991.7158,4850.407,5739.1
4358.255,5180.1904,6010.297
5513.1147,6379.836,7301.1816
-481.85498,125.56787,818.0293
6645.2397,7558.627,8716.959
5804.793,6716.164,7680.4473
5582.052,6506.521,7453.914
4880.5815,5785.953,6803.036
5724.8545,6656.9644,7782.9727
5105.0684,5865.209,6792.227
-343.9082,273.1582,994.98975
4847.654,5725.0005,6636.904
4293.001,5142.604,6073.3047
3618.1848,4401.121,5292.327
3664.852,4503.755,5322.562
3982.5464,4864.913,5802.2983
5194.1177,6137.774,7180.3335
-575.6172,-59.30371,666.2163
6798.2637,8011.299,9454.459
5999.0825,7059.0615,8430.98
5665.542,6682.0146,7947.029
5622.0107,6709.0024,8002.413
5938.0664,7203.1836,8645.001
