p10,median,p90
9034.384,10009.376,11005.644
9258.554,10266.636,11261.345
9629.527,10621.231,11682.119
-1080.8184,-25.131348,1199.9565
8612.749,9589.729,10668.053
7829.1025,8861.092,9819.936
7161.3325,8126.235,9154.667
6702.2754,7677.5674,8722.058
7278.2837,8247.306,9247.625
9536.614,10534.593,11559.099
-197.12305,688.3579,1725.6099
10378.128,11450.595,12527.621
9600.797,10630.7295,11717.121
8855.405,9928.979,10944.464
7482.4595,8601.861,9761.805
8362.807,9499.475,10627.745
8954.34,9998.781,11097.951
-1284.418,-132.69238,1045.105
8164.4473,9255.028,10314.37
7348.581,8425.004,9552.844
6345.3926,7423.001,8505.87
6492.0933,7563.3574,8536.78
6712.1343,7776.1284,8897.249
9193.897,10350.631,11625.947
-842.78613,107.21045,1197.2783
10103.643,11360.684,12648.677
9447.765,10666.75,11970.65
8671.286,10038.314,11408.521
8430.32,9820.6045,11138.45
8696.673,10171.772,11588.72
