p10,median,p90
-856.51855,139.02612,1176.6042
6198.6836,7466.3193,8994.067
4923.628,6037.4404,7322.56
4763.3267,5957.3623,7253.796
4373.754,5442.911,6610.2734
4906.7856,5980.8755,7272.4473
2099.2488,3028.9253,4038.7126
-539.313,369.7898,1475.5759
3347.002,4455.27,5681.2456
2706.3274,3940.6492,5299.1523
2058.9727,3330.9504,4763.01
-1796.1143,-464.08496,932.1953
2351.5193,3618.6753,4922.9155
2157.0466,3302.9438,4533.823
-784.84326,192.61816,1270.1506
5658.49,6933.75,8351.151
4660.9736,5769.3438,6923.741
4251.1636,5403.919,6518.21
4439.2715,5497.0127,6622.244
4852.9214,5894.715,7159.7954
1812.8125,2971.3296,4113.0024
-757.2285,380.6245,1570.9312
-517.0137,900.2473,2794.6084
2543.9224,4201.5625,5753.508
1939.6129,3284.53,4774.4775
2244.7524,3579.3384,4920.739
2057.7822,3273.1533,4478.497
2246.601,3444.2166,4651.547
-809.43164,220.72168,1328.8162
6363.042,7787.383,9280.787
5218.9736,6405.076,7732.7583
4678.4414,5887.827,7166.395
51.372314,1856.3756,3961.313
4934.7446,6231.0605,7731.2686
1994.8698,3054.6523,4173.715
-716.8711,220.44946,1185.5549
3302.277,4302.0557,5340.2
2431.4475,3451.142,4484.119
1853.7568,2823.5396,3859.58
2096.109,3106.4219,4108.6597
2130.5264,2996.4438,3913.4048
2353.406,3211.4216,4039.8015
-1281.3755,-406.60205,486.2256
6076.859,7135.776,8146.367
4885.2754,5821.9595,6797.4644
4566.0986,5435.12,6317.63
4369.9985,5237.29,6147.925
4453.8003,5296.996,6213.0107
1667.2649,2439.5361,3237.7341
-265.14624,482.49072,1260.6438
2712.4263,3542.2573,4393.962
2500.7114,3308.9707,4098.2764
1930.8464,2771.165,3590.002
2469.1118,3251.377,4027.753
2175.5354,2965.874,3761.6826
2443.414,3220.3574,4012.5845
-703.35205,-48.09546,674.7322
6525.1406,7559.667,8676.5625
5053.5703,5928.745,6914.326
4884.0293,5784.338,6735.3945
4631.3574,5489.2393,6351.4756
4916.5166,5846.5327,6758.297
1653.8442,2412.6892,3325.2627
-339.36377,386.9878,1179.678
3268.7227,4085.6555,4926.619
2908.7568,3716.1877,4587.717
2135.0354,2923.1375,3700.4253
2331.1006,3107.0337,3860.223
2071.5967,2917.225,3703.5312
2329.9956,3105.7397,3823.834
-1007.21924,-153.09766,683.3364
5831.544,6815.8574,7939.2456
4501.2974,5445.342,6386.2163
4305.604,5225.361,6163.8286
3849.4746,4726.5913,5683.2705
4396.3857,5324.641,6304.1343
1526.4729,2346.9048,3191.028
-355.74414,422.40503,1223.9307
3364.491,4270.221,5175.1885
2901.5396,3900.9946,4783.662
2307.9585,3187.6838,4064.08
2256.3408,3123.98,3970.583
2196.5881,3032.142,3842.4712
2170.7354,3024.224,3915.1133
-1051.2095,-221.27661,685.29736
5912.6367,6982.7,8157.503
4873.9097,5899.4814,7022.2393
4622.58,5690.4424,6829.575
4338.6216,5411.8623,6616.2065
4531.3657,5613.3564,6725.2363
