p10,median,p90
6217.88,7155.9727,8610.961
6103.4546,7006.047,8485.935
5352.2,6150.776,7462.6143
765.2881,1537.9021,2679.0784
5965.302,6734.019,7854.8584
5476.6216,6070.6973,6978.871
4811.1553,5352.1123,6143.144
5303.73,5821.6167,6613.104
5069.7993,5570.095,6371.8916
5047.549,5622.286,6453.8364
1929.6746,2664.827,3600.2842
6763.173,7599.04,8943.801
6361.257,7120.7236,8273.439
5358.542,5987.6494,6975.315
5256.3403,5893.758,6904.6445
5318.257,5967.014,6937.7026
4028.081,4651.901,5409.7197
564.1211,1339.8655,2224.555
5329.4517,6042.8745,6883.0283
4909.695,5568.3364,6484.5146
4117.817,4741.171,5516.133
4623.684,5263.976,6093.4854
4782.619,5493.363,6515.4346
4700.44,5443.9966,6664.8193
1493.407,2254.94,3540.8735
6877.8115,8241.179,10330.708
6403.7427,7657.923,9812.543
5821.6924,7077.2104,9334.5625
5752.6885,7066.3926,9453.824
5613.776,7054.467,9504.104
