p10,median,p90
-1089.0674,-79.83838,1068.3313
6301.9014,7832.125,9710.806
4955.7983,6327.7974,7852.8584
5368.1504,6891.536,8652.803
4207.261,5544.51,7089.673
4238.5405,5554.497,7051.296
2965.0422,4168.564,5439.632
-757.3906,275.96362,1542.5815
3754.1155,5169.521,6794.172
2796.694,4365.075,6063.543
3387.5447,4890.4233,6568.3086
-1617.2114,-318.6455,1128.4194
2115.7366,3598.68,5102.6494
3094.0164,4339.035,5761.634
-1075.7222,-14.193848,1218.1965
6017.043,7547.1436,9447.548
5005.427,6417.025,8041.4814
5422.9126,6798.205,8468.869
4848.821,6025.563,7530.8394
4575.472,5772.4487,7256.701
2992.2144,4208.6973,5657.6323
-1025.3955,239.41309,1716.53
-142.73682,1451.3062,3888.1377
2780.1548,4562.87,6676.0195
3042.9395,4564.633,6355.7886
2527.7842,3911.0635,5436.191
2026.2405,3155.7275,4486.011
3043.8042,4305.365,5839.411
-1037.5073,94.791016,1434.394
6698.5967,8609.576,10945.82
5389.5264,7058.6704,9085.09
5638.7803,7369.409,9308.141
65.19336,2002.7092,4955.491
4407.107,6151.3364,8345.307
2835.0005,4147.021,5697.0205
-845.6138,218.46826,1362.0103
4010.944,5243.1333,6656.298
2998.7686,4243.2124,5572.6763
3072.985,4293.3154,5568.0527
2542.672,3723.9375,4903.1904
2221.814,3227.913,4341.5117
3379.307,4379.65,5391.8066
-1264.4199,-321.4131,659.822
6365.547,7640.5366,9103.392
5119.656,6236.257,7476.047
5350.9917,6526.2803,7715.0645
4369.379,5341.617,6459.2666
4252.502,5205.607,6219.4355
2671.847,3656.639,4601.8984
-364.47217,476.53955,1370.0325
3462.4155,4483.743,5565.256
2954.8325,3986.0498,5029.187
3027.873,4091.5225,5181.484
2854.6953,3872.5144,4924.288
1959.446,2902.578,3955.1575
3304.7,4210.521,5264.6143
-963.75635,-215.13965,625.8496
6433.12,7673.201,9114.152
4989.635,6068.675,7237.702
5511.786,6633.7725,7816.047
4507.083,5437.139,6463.089
4413.716,5427.263,6501.9688
2581.1855,3582.0059,4625.073
-523.4263,319.15527,1241.636
3809.725,4880.2754,6015.596
3336.4766,4419.7095,5599.892
3412.127,4450.7285,5558.264
2921.04,3944.6628,4942.9194
1950.2395,2946.0093,3988.5305
3399.8198,4373.4395,5433.0283
-1047.2969,-121.245605,858.5596
6120.1904,7323.6973,8830.598
4557.8887,5698.8257,7016.456
5172.588,6332.4067,7689.7207
4106.1567,5124.7046,6273.1816
4044.9783,5065.22,6183.1807
2523.1987,3521.0547,4484.173
-590.0874,309.09375,1280.3801
3982.6533,5105.119,6280.2607
3261.3032,4494.0693,5599.9233
3420.126,4456.7534,5498.658
2552.8433,3532.1729,4454.5737
1926.4226,2832.8096,3781.0142
2961.5403,3920.7979,4873.802
-1261.4746,-393.66504,577.62085
6051.131,7380.1084,8853.795
5159.341,6380.468,7754.3516
5445.124,6686.6953,8210.416
4558.4385,5771.367,7171.908
4212.7534,5401.5283,6777.101
