p10,median,p90
4815.5034,8760.679,11481.406
5244.6797,8983.855,11811.475
3877.5984,7825.545,10802.216
-4327.5635,-1436.5059,1193.769
3406.7522,7512.671,10358.031
4144.9463,7771.32,10391.112
3493.1606,6754.279,9282.069
2715.6313,5716.648,8157.4077
3851.3186,7004.527,9459.068
4536.289,7961.4956,10335.856
-1834.7969,496.6372,2730.6367
6651.0713,10209.624,12650.934
7381.373,10699.963,13193.027
4881.812,8875.973,11605.684
3043.4326,6687.151,9761.207
4744.1177,8634.97,11439.038
4765.031,8289.306,11053.806
-3178.001,-636.46533,1675.8496
5254.9243,8964.192,11706.845
5009.824,8635.458,11412.8125
4186.4893,7680.336,10506.695
3652.5059,7206.8545,10104.729
4642.1216,8180.17,10911.953
5512.9673,8919.664,11512.0
-1433.5449,662.00244,2655.872
7712.983,10988.64,13560.325
7947.7666,11156.505,13934.847
5573.0356,9659.478,12652.943
3799.0078,7916.1367,11327.091
4353.047,8904.963,11932.259
