p10,median,p90
9686.025,10970.323,12428.885
8724.774,9976.281,11431.741
5562.8623,6739.004,7990.8853
-1907.169,-801.05176,409.4956
8170.5264,9334.17,10634.51
8134.9814,9179.272,10381.189
7757.178,8723.596,9902.401
7233.4834,8215.069,9334.808
7339.7856,8275.202,9460.991
4736.7427,5874.295,7066.455
-22.362305,981.5176,2482.2812
10564.671,12203.467,14634.33
11099.249,12721.197,15020.458
9577.028,11033.276,13256.939
7974.5884,9271.938,11212.274
7807.887,9255.514,11107.894
3425.9316,4676.2217,5933.6064
-2188.0156,-1013.1992,72.86035
7187.5386,8410.941,9592.908
7061.247,8188.405,9359.45
6389.8096,7423.552,8488.279
6705.559,7734.9956,8664.628
6548.8037,7672.8145,8823.678
4257.1025,5545.577,6949.474
-727.25684,285.4082,1705.373
10122.454,12163.0,14697.485
10673.932,12812.398,15890.674
9430.521,11717.657,15108.255
8671.763,11180.262,14881.248
8588.816,11244.42,14738.3125
