p10,median,p90
-599.84863,665.76904,2393.6348
9369.058,11100.935,13594.958
8246.42,9802.078,11908.807
8122.121,9783.997,11995.811
7784.102,9289.824,11310.94
8210.847,9683.637,11887.194
5131.5557,6385.925,8124.1753
-783.85645,289.99414,2243.2632
6719.1973,8296.114,10723.826
6425.5015,7966.506,10377.054
5590.0933,7349.894,9939.672
-2215.755,-389.1006,2274.246
6305.871,8533.342,11520.815
6035.495,7846.3765,10581.892
-719.25586,593.5039,3055.1118
9161.018,11180.763,14271.657
8049.5547,10227.983,13443.846
7683.371,9829.84,12989.797
7761.4478,9827.035,12891.498
8237.916,10553.294,14148.911
5081.338,7282.002,10647.419
-1352.4326,453.02344,3292.4602
-1758.7568,222.98877,3654.8853
5852.2036,8203.666,11873.605
5591.8887,7625.273,10882.38
6693.7114,8441.878,11319.541
6460.1416,8101.727,10728.506
7026.2993,8851.52,11634.768
-150.94824,1224.773,3426.3838
9894.43,12190.769,15243.579
9142.377,11275.479,14352.385
8522.668,10580.665,13511.514
8129.173,9675.134,11619.18
7843.03,9238.561,11012.691
5779.713,6922.8887,8539.795
-701.5298,268.0796,1610.169
6657.102,7842.386,9250.303
6291.916,7346.4585,8730.6045
5680.882,6686.392,8021.198
5943.5923,6888.8394,8127.211
5990.225,6873.8677,8008.8306
5723.7446,6715.0806,7850.996
-1026.7964,-159.93701,892.5342
9107.871,10170.131,11712.263
8304.438,9383.049,10637.834
7946.6387,8970.576,10105.7295
7800.0576,8743.71,9964.019
7841.0737,8865.235,10148.632
4569.2197,5620.42,6728.931
-496.7876,454.3452,1511.9873
5751.1724,6733.761,7726.0444
5952.7085,6867.272,7865.758
5047.4756,6019.9805,7152.715
5799.202,6736.142,7900.512
5621.709,6657.075,7900.307
5932.254,6940.9014,8285.484
-126.84131,649.12744,1731.6777
9917.028,11197.071,12700.761
8866.366,10056.065,11573.824
8950.962,10202.668,11672.376
8437.602,9644.41,11026.068
8531.676,9776.128,11179.39
5387.8584,6461.766,7726.4297
-377.70947,565.2549,1737.9248
6690.5317,7647.814,8770.593
6537.25,7497.2256,8640.62
5190.7427,6192.2866,7221.1396
5727.4307,6673.9473,7653.549
5477.7856,6463.202,7507.6133
5349.4365,6302.856,7319.547
-1242.7036,-205.3833,895.478
8417.321,9588.428,11046.701
8015.114,9155.283,10442.585
7514.573,8616.241,9890.631
7276.1753,8370.512,9622.803
7570.1416,8685.471,9967.601
4498.21,5497.75,6612.9595
-521.7759,440.8994,1579.415
6159.8516,7261.997,8437.693
6187.0356,7292.745,8437.37
5311.083,6345.8423,7379.6562
5205.1875,6224.1904,7156.149
5392.0854,6421.205,7388.384
5592.716,6659.012,7819.929
-1213.7979,-239.30762,1011.4624
9463.815,10918.631,12787.641
8873.991,10329.937,12252.293
8710.632,10375.579,12596.715
8448.244,10303.189,12592.862
8700.664,10731.068,13235.146
