p10,median,p90
3900.1956,4801.3613,5816.375
4142.4106,4937.834,5909.837
2099.4062,2933.0496,3773.7473
-939.18506,-289.00977,515.07886
3734.0962,4500.1665,5306.787
3514.6797,4146.434,4880.922
3286.1992,3875.1484,4570.0273
3134.5913,3699.1501,4349.6987
3249.6895,3863.9023,4516.23
2005.7573,2672.5535,3255.4773
-636.8496,-95.13818,566.7063
3984.0679,4690.996,5486.5557
3920.0137,4594.967,5349.3613
3540.5544,4180.886,4922.9116
3243.5432,3872.5164,4620.8125
3395.2917,4053.7502,4792.5273
1478.2753,2137.794,2825.7634
-941.98,-270.99023,403.79932
3345.9375,4003.8699,4665.121
3127.0803,3767.6494,4504.577
2751.5266,3346.7124,4027.2954
2836.6787,3454.2844,4117.528
2833.7705,3509.465,4269.6626
1876.0972,2662.2737,3454.31
-691.6255,-52.08911,733.0205
4595.8574,5663.457,6800.9272
4620.51,5705.4746,6951.481
4331.2607,5538.3086,6821.2373
4160.52,5409.6904,6755.802
4201.0684,5443.77,6773.342
