p10,median,p90
5836.7617,7001.788,8357.934
6428.318,7593.998,9072.483
5644.653,6764.207,8027.5713
-1200.8506,-343.78027,787.4907
5255.65,6375.38,7647.212
4647.9805,5686.301,6904.0137
4555.9824,5570.1694,6768.1953
4040.537,5149.56,6333.23
5043.9043,6098.956,7228.6255
5656.236,6731.635,7933.4917
-686.1919,120.34375,1198.8506
6775.1597,7932.973,9430.486
6100.84,7282.3164,8714.54
5796.9585,7037.447,8461.014
5053.3516,6310.8853,7737.9756
5817.468,7096.719,8589.193
5258.744,6392.8164,7622.5425
-826.3198,102.120605,1184.769
5121.599,6234.787,7526.9766
4380.965,5553.8423,6904.034
3947.5493,5040.226,6294.1343
4066.9766,5204.3374,6402.503
4847.7114,6012.6245,7323.974
5290.7056,6518.71,7926.7256
-724.05225,51.638184,1171.4375
6678.2383,8292.471,10205.672
6034.8145,7564.8657,9481.963
5604.8696,7269.3716,9206.01
5572.563,7290.497,9240.584
5790.9653,7533.7725,9486.35
