p10,median,p90
7153.6914,7992.679,8991.45
7081.8413,7995.8057,8996.607
5810.705,6676.9404,7570.8594
-880.4346,-214.91162,492.63574
5782.143,6598.9526,7477.7393
6023.734,6806.5225,7668.2095
5065.9385,5835.848,6676.7705
5622.5723,6368.1,7191.609
6015.4263,6783.418,7666.7354
6934.9404,7805.8096,8823.325
74.75293,659.2593,1472.7783
8513.175,9473.247,10903.87
7922.403,8843.36,9947.498
7239.1265,8150.473,9140.662
6170.7256,7009.6626,7949.4717
6559.459,7419.6245,8446.171
5680.084,6428.481,7288.1465
-272.1172,273.7871,862.1797
5752.7417,6554.982,7279.492
6189.9365,6956.697,7834.305
5477.5654,6261.411,7124.939
5344.8013,6121.8096,6839.4497
6443.0205,7284.9,8220.36
6908.2217,7859.419,9003.754
-83.93701,434.18945,1209.7275
8260.206,9530.231,11219.914
7868.965,9010.358,10628.076
7126.021,8135.12,9479.084
6341.8076,7328.7896,8578.638
7001.1094,8204.212,9570.326
