p10,median,p90
8554.099,9430.785,10308.367
8835.681,9765.034,10702.838
6865.0845,7733.1577,8586.04
-831.1289,-4.220703,803.5542
6932.3945,7783.6865,8647.02
5968.5796,6735.413,7469.6167
5720.2866,6494.5737,7290.8354
6063.5317,6868.8794,7658.4546
6500.789,7285.7373,8104.743
7757.178,8616.198,9486.328
-524.14746,182.63916,935.8657
11118.717,12274.76,13499.6875
8786.707,9690.315,10597.13
8312.745,9192.419,10061.611
7340.3228,8175.678,8984.133
7993.079,8866.116,9781.084
6194.5264,7025.0957,7882.837
-312.30322,464.5498,1185.4648
6529.0103,7376.658,8095.215
5145.6157,5973.8174,6761.0444
4827.9805,5666.764,6457.2744
4700.3906,5552.3994,6336.2754
5577.8706,6494.6714,7391.927
7157.7617,8159.62,9215.744
-319.37305,391.70996,1300.7876
11327.987,12894.322,14842.207
9005.107,10364.318,11994.633
8710.63,10022.877,11521.703
8047.1914,9392.683,10883.951
8656.155,10187.06,11943.649
