p10,median,p90
10352.539,12006.252,13773.147
10072.283,11804.483,13569.295
6249.042,7545.25,8951.945
-1347.669,-395.86768,715.8833
8361.713,9709.455,11372.24
7636.1943,8950.795,10347.84
7150.578,8306.166,9641.532
6995.074,8193.498,9492.048
6821.6924,8043.9746,9289.821
6417.3896,7627.2856,8770.06
-824.08203,5.137207,909.51025
12407.115,14454.806,16598.508
11238.275,13048.231,14939.265
9669.533,11397.476,13096.947
8737.02,10289.924,11812.881
8500.402,10066.412,11673.442
5043.6074,6359.336,7653.434
-1090.7822,-130.96484,856.8867
7812.6914,9137.111,10664.775
7339.4097,8808.493,10300.736
6397.4507,7755.578,9112.679
6363.4824,7712.6494,9119.082
6053.402,7523.8994,9081.768
5934.766,7517.76,9213.406
-487.82764,294.72168,1279.6392
12325.688,15182.19,18575.492
10625.088,13067.298,15817.626
9147.148,11593.773,14180.421
9128.371,11357.854,13944.291
8767.917,11251.719,13909.582
