p10,median,p90
4381.6553,4908.5703,5381.7783
4600.041,5146.219,5671.3726
2511.326,3084.9133,3576.881
-625.6177,-173.67285,334.16333
4061.9136,4550.326,5058.143
3304.832,3730.266,4209.0254
3412.3281,3840.3867,4321.1807
3416.1528,3849.7808,4317.815
3771.822,4226.8193,4675.144
2663.1592,3135.2896,3582.8525
-242.94727,130.46606,539.18506
4949.8423,5388.0605,5921.074
4393.4233,4860.2666,5285.662
4255.5376,4705.246,5133.676
3719.7715,4169.1904,4617.5527
4059.924,4525.0513,5003.899
2347.0361,2779.4495,3246.9263
-467.29443,-83.55884,299.20947
3907.5435,4341.318,4740.3516
3337.5537,3732.9133,4092.788
3175.4565,3590.1064,3994.5193
2863.122,3282.084,3639.989
3635.21,4078.2893,4521.0464
2567.578,3101.3982,3601.2976
-265.4973,96.4187,564.8679
5088.7554,5791.345,6509.179
4605.5454,5252.782,6013.088
4338.2075,4955.2056,5642.2974
3979.3716,4629.5986,5313.0894
4487.9175,5229.6357,6002.8643
