p10,median,p90
4133.0703,5156.1855,6041.503
3691.156,4876.5137,5821.229
3444.463,4762.1143,5794.5596
-863.8867,-239.93262,670.0112
3647.5186,5125.5,6067.3027
3776.036,4982.093,5891.674
3850.0408,4970.612,5835.9976
3458.918,4663.886,5566.093
3328.7415,4573.76,5573.127
3463.2502,4769.7666,5736.052
-192.00049,415.0703,1296.9058
4440.1514,5798.8867,6773.0674
4017.9539,5403.1416,6410.9883
3946.0786,5231.292,6209.709
3418.772,4864.9043,5832.52
3179.0876,4758.587,5806.269
3019.483,4172.0264,5112.756
-490.1206,22.413574,681.67065
3956.0776,5010.599,5947.675
3759.9822,4822.164,5752.79
3542.467,4614.757,5575.598
3478.4375,4584.1724,5544.2114
3153.5068,4311.6587,5306.0674
3768.5808,4795.1177,5742.735
-38.924316,359.188,987.2925
4549.402,5518.1978,6493.1807
4330.978,5268.8203,6254.058
4123.316,5083.631,6049.19
4011.9473,4990.2485,5981.576
3926.9395,4945.8477,5891.7266
