p10,median,p90
7558.162,8697.646,9873.559
7597.465,8701.883,9906.909
9174.851,10292.689,11624.852
-884.1909,-63.185547,966.56104
5501.542,6670.2876,7789.6636
5457.836,6464.603,7532.0073
5967.7744,6926.8833,8018.512
5522.1973,6582.9297,7757.1953
6179.6436,7228.9443,8320.243
8648.871,9733.978,10872.174
-72.52734,654.1821,1485.4922
7645.8657,8665.081,9812.963
6325.027,7297.611,8357.106
7275.615,8234.75,9206.665
6009.142,6976.3164,7968.6265
6670.893,7649.863,8685.256
7806.77,8753.438,9756.061
-462.02588,287.07373,1049.5137
5237.297,6124.543,6876.8696
4508.219,5418.163,6271.754
5423.675,6322.8794,7212.169
5042.962,5938.419,6714.0947
6223.3203,7150.5723,8127.012
8223.785,9317.562,10632.707
-133.26855,504.38867,1347.4019
7709.0415,8819.08,10133.447
7514.3936,8702.912,10048.464
7664.1133,8961.849,10502.861
6939.2925,8398.608,9990.076
7857.0356,9531.419,11390.334
