p10,median,p90
4772.0767,6109.625,7104.014
4453.8765,5892.363,7017.584
2201.713,3624.5535,4943.7334
-1101.9214,-181.70361,777.17944
2978.607,4995.964,6137.293
3488.368,5072.5527,6107.672
3275.1128,4763.472,5699.36
3559.7002,4951.0786,5859.0957
3788.2017,5069.5376,6009.371
2245.2788,3524.9875,4475.6636
-230.5918,447.47705,1194.4319
4726.9395,6185.875,7102.6396
4436.7827,5983.2466,6982.841
3931.6594,5582.6177,6618.8247
3786.3013,5407.3228,6324.2783
3391.9946,5076.3105,6139.7656
1828.3005,2866.4287,3926.07
-758.5591,-123.14014,536.0144
3793.7544,4962.9277,5861.2246
3803.738,4930.6943,5786.991
3662.9082,4716.426,5570.947
3822.5786,4853.8677,5672.255
4093.0662,5042.5913,5828.537
2688.2322,3672.8203,4519.9883
15.270752,448.15234,1059.7732
4845.248,5994.3486,7014.2334
4646.7256,5866.2666,6995.9277
4366.126,5744.2725,6846.8516
4360.0527,5693.2217,6805.5063
4444.456,5634.4834,6645.2754
