p10,median,p90
8073.417,10742.088,13702.188
5252.3506,8400.886,11428.061
7326.9756,9599.172,11887.598
-1574.4971,-598.563,1023.6387
6973.05,8675.638,10255.672
6675.8096,7998.0615,9214.956
7197.7017,8070.337,9024.802
7047.68,7855.4634,8565.813
7485.4434,8346.863,9110.287
8009.8916,8935.233,9890.7
-1.4921875,511.7622,1195.1226
8435.262,9416.1,10420.596
7730.2427,8554.85,9454.026
7555.1416,8337.6875,9078.087
7178.347,7948.9297,8739.057
7171.3643,8021.355,8903.049
6937.9395,7781.0254,8619.386
-514.98584,-7.3461914,409.1294
7555.7607,8344.418,9164.2
6434.278,7166.152,7754.394
6386.45,7142.204,7801.2446
5914.415,6782.52,7516.024
7083.2075,7996.84,9079.961
8238.626,9358.116,10780.093
-101.54785,372.1172,1513.3066
8829.823,10735.398,13071.838
8086.3623,10196.693,12807.154
7576.3604,10044.408,12760.043
7167.831,9754.079,12634.479
7196.4624,9645.5,12293.303
