p10,median,p90
6191.031,7891.3413,9348.627
5960.185,7710.4966,9268.731
3218.7854,5028.556,6820.3667
-1863.648,-798.1553,474.12207
4309.7515,6939.3076,8654.719
4876.7324,6799.011,8319.225
4444.567,5887.327,7228.768
4914.5127,6175.969,7330.7974
5909.024,7269.3857,8486.17
3599.4336,5190.67,6554.3027
-462.896,288.6084,1463.5269
6707.027,8603.365,10338.423
6883.964,8648.882,10274.774
5957.807,7572.747,9140.418
5257.882,6878.108,8303.687
5063.511,6915.851,8361.502
2379.4277,3846.7966,5489.6313
-1292.3252,-413.74707,569.83984
5868.2534,7525.952,8944.2705
5940.62,7508.75,8871.095
5074.649,6540.984,7853.6235
4746.8794,6322.5215,7726.5254
5989.7036,7527.839,8876.919
3805.9648,5468.1772,7114.394
-205.23242,515.7539,1559.8467
6894.049,8652.744,10481.364
7174.781,8930.004,10798.448
6019.3374,7592.794,9169.7295
5591.683,7197.6753,8725.155
6413.3257,7959.8916,9481.581
