p10,median,p90
4380.918,5469.6494,6367.1377
3906.9963,4965.005,5868.0537
1919.8103,2918.982,3912.4688
-1057.3306,-373.17627,417.48047
3713.4807,5171.69,6086.5586
3955.101,5012.8164,5818.005
3818.2004,4703.0303,5428.644
4142.223,4882.035,5548.965
4087.6394,4911.2124,5549.765
2211.0369,3113.7393,3820.1611
-212.22852,303.47974,1007.1821
4959.4375,6231.7554,7257.377
4480.5825,5590.5254,6493.7393
4229.365,5224.1416,6105.0845
3873.4407,4821.439,5621.3423
3452.122,4560.2173,5354.668
1888.6775,2636.5015,3379.1785
-691.0835,-198.85449,335.9607
4293.816,5290.3765,6056.504
3931.334,4900.384,5650.955
3771.5012,4644.3555,5383.978
3781.1772,4659.308,5407.8716
3880.5012,4727.2725,5458.633
2511.554,3377.7332,4206.1665
-77.10254,349.04907,979.1704
5495.2217,6698.753,7855.782
4615.4614,5745.293,6856.4346
4282.7095,5370.831,6331.9307
4190.315,5213.6313,6106.0376
3959.9775,4989.472,5913.4053
