p10,median,p90
4723.0103,5232.0796,5747.7954
4594.336,5158.5625,5696.3555
2015.6703,2579.834,3131.9167
-614.0132,-113.55444,416.2058
3541.3325,4068.9658,4579.3677
3177.5244,3644.2961,4124.654
2866.9248,3352.9763,3865.8633
3268.5923,3747.4678,4247.5493
3343.156,3815.6555,4301.6133
2696.6968,3198.947,3706.2847
-277.0918,154.72021,611.8635
5594.83,6152.1816,6689.143
4996.273,5495.0044,5988.0947
4619.189,5117.88,5603.1885
3964.5588,4480.865,4992.588
4284.536,4807.8496,5339.701
1899.9034,2427.352,2946.0693
-218.60767,239.1897,678.88745
3310.352,3795.7874,4236.3813
3165.319,3626.7007,4043.8115
2857.497,3335.9434,3806.9143
2795.5378,3271.1624,3675.7698
3330.7456,3813.1714,4286.3833
2747.752,3256.3987,3735.5723
-130.0061,280.3418,718.7429
5980.634,6591.9307,7225.1133
5295.7505,5844.5127,6479.747
4546.475,5158.797,5759.321
4428.1016,5064.8877,5683.232
4718.2124,5418.422,6141.463
