p10,median,p90
6994.096,9245.693,11875.027
5235.7114,7696.5405,10131.54
5931.946,8069.24,10235.012
-1356.3745,-261.9585,1486.7886
5075.7734,7245.198,8942.384
5387.54,6963.7173,8389.099
4818.0264,6035.612,7302.414
5778.8936,6693.9355,7757.46
6670.7173,7630.0034,8532.499
6394.655,7360.5557,8287.076
-146.09473,351.1626,1195.3438
6907.0566,7898.103,8947.207
5916.6953,6803.8306,7795.454
6109.1772,6968.899,7831.1973
5791.0244,6673.199,7655.852
5915.197,6947.537,7970.9727
5416.9883,6263.587,7114.9814
-310.87256,130.35059,657.1616
5953.6797,6806.858,7661.551
4456.35,5435.985,6290.7236
4951.126,5733.7495,6465.294
5316.3223,6132.0913,6917.511
6648.905,7525.8066,8495.742
6767.7744,7868.669,9105.018
31.791992,434.2129,1522.6055
7928.3486,9923.87,12202.881
5617.9224,8145.8486,10745.599
6460.837,9009.486,11555.545
6278.725,8958.705,11697.371
5905.065,8592.2,11295.848
