p10,median,p90
6943.4224,7707.0127,8436.067
6539.5957,7359.31,8126.95
2578.84,3436.0813,4319.772
-1004.51807,-235.74902,534.3965
5955.8584,6760.8853,7521.1714
5671.438,6444.3096,7126.3633
5256.417,5991.945,6763.3174
5437.6294,6192.3135,6913.294
5251.693,6039.8516,6780.9546
3282.532,4166.3354,4984.7207
-781.2241,-87.68506,601.7202
8342.198,9160.213,9959.649
7321.047,8110.782,8826.125
6940.1304,7735.747,8476.751
6190.1914,6992.8066,7762.9023
6250.7275,7049.292,7823.104
2887.2764,3698.356,4499.1094
-294.85205,442.9204,1184.0239
5909.9004,6726.5835,7420.2764
5509.2827,6261.402,6958.074
5042.929,5817.107,6540.824
4547.534,5339.0566,6012.5337
4751.9575,5604.388,6449.301
3331.922,4295.4463,5200.2554
-579.4712,170.32031,1023.0757
9413.984,10633.408,11889.621
8220.861,9391.071,10636.66
7432.3115,8668.31,9928.385
7100.566,8383.994,9654.488
7166.8745,8657.865,10040.041
