p10,median,p90
6586.115,8391.029,10118.242
4693.692,6914.6494,8703.645
4853.7017,6756.6187,8248.51
-1318.1001,-378.20264,893.2803
4940.0786,6450.343,7506.0547
4982.951,6094.3574,6956.617
5069.266,5764.504,6458.7324
5479.909,6094.032,6642.6074
6034.0127,6713.7324,7257.1523
5634.4043,6387.8584,7099.546
-92.47705,367.87402,1083.3164
6560.795,7362.674,8175.529
5915.8223,6662.1846,7425.6646
5762.2793,6481.3564,7224.912
5792.7344,6481.1924,7183.8623
5683.2417,6443.234,7171.4717
5233.1904,5942.9346,6654.9175
-647.2114,-228.7539,221.21387
5814.802,6425.7656,7058.9507
4833.6777,5550.1533,6189.693
4548.7075,5188.0215,5760.425
4921.7295,5633.222,6303.4053
5350.837,6148.8477,6943.5723
5444.5825,6483.91,7446.358
-78.25586,328.56934,1141.8882
7299.9575,8691.156,10118.872
6310.5107,7769.078,9329.901
5519.6133,7257.5845,8876.982
5912.546,7669.291,9341.276
6322.382,7851.454,9482.12
