p10,median,p90
9243.913,10387.441,11790.303
8617.881,9851.945,11274.15
6559.9556,7544.5107,8771.053
-810.1631,94.60303,1185.8804
7338.874,8333.003,9399.092
6666.9097,7509.739,8421.581
6412.1772,7191.8594,8114.4956
6307.953,7109.8784,7965.4775
6693.961,7513.2847,8387.733
6810.8545,7698.193,8557.623
-454.60498,405.1709,1280.3237
10193.047,11246.447,12579.795
9230.964,10137.535,11176.012
8578.723,9440.795,10366.087
7806.493,8647.301,9555.154
7980.5566,8890.077,9891.397
5874.185,6695.086,7582.959
79.83887,872.7041,1702.94
7322.4365,8198.926,9012.318
6520.8267,7310.856,8083.346
5845.0317,6643.0366,7448.093
5161.1265,5978.133,6709.309
6033.517,6863.8013,7800.023
6449.4233,7416.88,8551.088
-483.81348,267.01318,1332.4155
11284.835,12911.215,15029.564
10342.445,11789.473,13849.725
9193.284,10782.209,12799.761
9061.33,10721.721,12898.309
9246.437,11245.037,13630.804
