p10,median,p90
6522.4033,7806.219,9339.908
7447.732,8700.885,10282.122
4108.141,5338.7715,6743.6177
-1430.1816,-105.48291,1393.7871
6468.0703,7466.516,8664.514
6203.109,7056.7236,8072.8076
5896.2725,6698.6055,7755.663
5024.4697,5852.6294,6756.578
5572.8037,6303.5957,7248.265
4987.758,5901.606,7016.6426
-754.2993,621.6636,2148.2732
8791.716,9934.197,11610.113
8202.701,9277.39,10770.084
7372.028,8392.8955,9744.797
6480.651,7474.0347,8830.474
7114.0234,8102.5625,9463.78
3766.8782,4654.9414,5686.409
-656.0049,489.271,1645.8003
6250.4995,7142.8643,8035.383
5925.551,6702.372,7582.3154
5394.799,6176.2607,7043.469
4928.339,5710.1846,6486.5884
4878.61,5738.9043,6639.393
4388.5376,5336.137,6261.3066
-1133.7891,15.694336,1385.6079
9201.902,10909.394,12892.098
9286.792,10968.43,13234.606
8131.8896,9865.605,12210.783
7292.5215,9150.535,11570.717
7583.8105,9672.518,12360.301
