p10,median,p90
7919.709,11662.17,13436.473
8255.95,11840.504,13492.342
10530.559,12637.822,13886.224
-2513.9092,-871.0283,1496.0264
9962.044,12476.562,13733.765
9254.467,12164.937,13571.471
8333.098,11957.916,13489.987
7851.9473,11565.166,13345.588
8779.28,11903.634,13482.991
10739.745,12614.467,13808.571
-1708.1699,-31.735352,2371.3716
10361.748,12619.453,13791.73
9327.771,12357.234,13721.762
8534.961,12272.897,13744.648
6693.05,11504.018,13532.031
8401.184,12162.02,13638.727
10429.319,12754.669,13933.956
-2043.709,-428.0,1623.0869
10110.577,12635.702,13893.097
9531.762,12391.076,13758.808
8699.052,12151.281,13641.038
8608.272,11946.48,13540.919
8359.03,11942.732,13511.261
10553.383,12601.24,13876.116
-1927.0771,-366.07715,1766.3584
9639.282,12488.777,13866.074
9471.315,12262.13,13631.271
8177.393,11957.486,13586.85
7802.4873,11677.405,13585.074
8369.963,12000.991,13550.607
