p10,median,p90
9075.366,10315.392,11606.063
9197.974,10483.84,11847.472
5779.3145,7154.583,8641.635
-1866.6885,-266.85742,1512.0449
8021.425,9300.694,10669.445
7497.6665,8666.97,9959.042
7370.126,8513.701,9891.546
7468.285,8620.035,9991.121
7806.151,9012.346,10323.254
7278.1274,8598.895,9952.871
-394.75977,1116.2441,2871.359
11267.275,12683.217,14329.273
10000.522,11377.452,12969.258
9562.862,10970.541,12574.552
8426.264,9848.835,11534.701
9437.724,10801.006,12513.082
5209.3213,6599.5127,8057.2803
-1147.9092,395.60254,2037.2925
8279.789,9536.773,10827.818
7544.1646,8754.421,10176.277
7085.3413,8381.356,9776.752
7319.1914,8618.716,10019.159
7572.794,8884.783,10359.617
6914.125,8271.914,9831.614
-658.88184,825.6372,2554.8022
11460.994,13154.393,14965.735
9920.308,11604.265,13449.242
9186.812,10824.967,12683.584
8877.5205,10655.682,12629.604
9037.512,10956.131,13055.781
