p10,median,p90
4733.895,5682.801,6654.0854
5225.2607,6090.8223,7027.247
4672.307,5600.4277,6605.7163
-1227.3613,-278.46338,829.6748
4566.5615,5544.945,6537.4536
4958.1763,5822.715,6763.4346
4919.1587,5756.8667,6717.4707
4240.567,5105.4697,6163.7295
5165.411,5980.365,6904.9927
5502.115,6367.7705,7346.4346
-78.739746,783.25684,1831.8313
5888.26,6759.9883,7769.706
5690.691,6587.207,7607.7646
5472.2783,6388.167,7381.5254
4298.508,5224.926,6268.817
5161.8105,6030.619,7040.8853
4358.148,5147.893,6055.9487
-898.8633,-34.936035,936.42163
5017.3726,5841.4165,6761.4126
5042.775,5901.0273,6797.2256
4933.418,5771.909,6735.505
4549.6704,5439.563,6385.5986
4950.7983,5809.5234,6751.416
5305.8364,6165.3633,7171.6304
-684.3135,59.9292,1011.7932
5690.2783,6648.326,7696.7705
5566.5806,6526.8633,7617.35
4874.016,5985.4263,7156.2637
5022.099,6068.178,7181.7773
5263.322,6366.0977,7500.0547
