p10,median,p90
6998.0254,8550.178,10393.843
8032.5723,9527.318,11462.445
5569.8257,7006.478,8750.475
-1820.3438,-285.03564,1612.0503
5935.9287,7243.8843,8837.558
5702.2417,6769.2627,8267.35
5788.6006,6867.5376,8399.281
5595.0063,6666.4316,8176.993
6567.031,7670.3413,9065.138
6832.592,8035.959,9632.73
-431.5459,1002.6748,2830.818
8825.679,10101.538,12007.303
8018.712,9329.619,11128.907
7570.3706,8848.211,10614.107
6917.704,8185.5386,9904.127
7893.447,9150.197,10917.176
5262.186,6394.3364,7788.895
-865.9331,457.19727,1952.167
6362.0586,7517.922,8783.983
5921.489,6950.189,8314.537
5577.025,6676.1035,7953.3926
5857.6562,6950.572,8285.007
6232.3105,7348.2134,8784.782
6350.551,7541.1343,9126.895
-806.81396,376.24658,2000.3447
9143.42,10893.068,13010.52
8522.355,10218.536,12471.453
7724.9863,9434.092,11705.902
7434.636,9203.243,11525.468
7790.334,9761.143,12267.074
