p10,median,p90
6509.8765,7754.8027,9124.273
7762.013,9001.748,10366.178
4472.0283,5718.679,7138.087
-1722.1128,-300.92773,1246.9634
5933.373,7042.7544,8278.165
5459.6396,6366.4233,7440.267
5577.179,6510.4707,7711.205
4404.5205,5398.181,6462.9707
5344.543,6266.695,7398.7803
5803.8164,6847.1133,8017.5273
-514.79785,770.81104,2268.1152
9277.904,10417.625,11896.328
8364.744,9510.926,10932.959
7958.1846,9096.671,10464.98
6145.4053,7282.387,8706.84
7522.2603,8629.564,10101.126
3821.5142,4897.8613,6060.8926
-758.59717,480.2588,1775.0059
5968.342,6995.858,8037.1143
5304.6226,6207.598,7235.179
5026.8076,5986.162,7018.622
4580.6035,5533.881,6445.8345
4870.999,5877.379,6964.2812
5247.651,6233.307,7336.894
-783.50586,285.13232,1648.0625
9378.449,10924.752,12380.606
8939.457,10422.738,12143.328
7978.9297,9553.056,11436.291
6858.983,8708.08,10690.602
7867.509,9920.488,12207.31
