timestamp,p10,median,p90
2015-07-02,5429.3164,5999.3965,6597.4
2015-07-03,5178.9697,5812.6416,6445.2617
2015-07-04,2767.9824,3428.2664,4106.2666
2015-07-05,-791.25635,-299.0503,311.41504
2015-07-06,4511.036,5097.6797,5772.996
2015-07-07,4399.5957,4977.129,5589.601
2015-07-08,4174.558,4716.8506,5336.4463
2015-07-09,4405.351,4989.775,5598.041
2015-07-10,4632.336,5152.8706,5733.8906
2015-07-11,3202.4841,3744.282,4332.64
2015-07-12,67.72827,475.86963,979.46655
2015-07-13,5765.372,6338.3926,6967.745
2015-07-14,5464.3843,6014.8936,6599.55
2015-07-15,5024.1733,5579.833,6135.1377
2015-07-16,4715.4634,5278.8867,5881.701
2015-07-17,4739.3545,5311.1685,5917.078
2015-07-18,2018.3601,2589.4521,3155.56
2015-07-19,-790.6963,-368.09814,65.11328
2015-07-20,4073.3467,4610.181,5121.679
2015-07-21,4089.9019,4609.03,5175.8623
2015-07-22,3614.4402,4143.977,4703.783
2015-07-23,3915.311,4458.8706,5017.1553
2015-07-24,4279.381,4833.185,5420.2437
2015-07-25,3418.6782,3961.8943,4534.522
2015-07-26,179.79956,527.6282,982.5112
2015-07-27,5902.814,6528.096,7216.689
2015-07-28,5670.595,6296.2393,7042.0117
2015-07-29,5072.0903,5772.9478,6561.073
2015-07-30,5028.876,5735.518,6490.375
2015-07-31,5241.7915,6010.5425,6765.161
