timestamp,p10,median,p90
2015-07-02,7085.3877,8003.7334,9226.675
2015-07-03,7364.1924,8312.445,9574.274
2015-07-04,6601.4165,7426.3047,8444.766
2015-07-05,-505.26758,95.23291,921.416
2015-07-06,6472.9424,7223.561,8043.8223
2015-07-07,5756.803,6396.8765,7013.9526
2015-07-08,5684.8174,6306.275,6984.9165
2015-07-09,5228.1553,5880.1304,6545.248
2015-07-10,5876.428,6496.9175,7164.4546
2015-07-11,6906.2393,7631.5005,8411.969
2015-07-12,-156.39014,386.39746,1030.3784
2015-07-13,8293.351,9141.105,10420.744
2015-07-14,7185.9897,7982.4087,8925.816
2015-07-15,7160.247,7952.702,8877.926
2015-07-16,5750.784,6539.492,7542.91
2015-07-17,8045.391,9053.016,10520.298
2015-07-18,7168.458,8220.037,9517.174
2015-07-19,696.4253,1328.3931,2331.0132
2015-07-20,7080.604,8106.931,9537.568
2015-07-21,6455.686,7457.0723,8863.422
2015-07-22,6177.807,7203.967,8606.82
2015-07-23,5255.8555,6329.32,7776.0337
2015-07-24,6722.0835,7967.7627,9784.4
2015-07-25,7445.4287,8954.486,11494.453
2015-07-26,814.28564,1623.2544,3642.197
2015-07-27,9658.683,11960.432,16759.207
2015-07-28,8294.958,10379.541,14367.163
2015-07-29,8124.318,10385.766,14673.739
2015-07-30,7109.4043,9441.294,13737.795
2015-07-31,8118.506,10561.413,15291.914
