timestamp,p10,median,p90
2015-07-02,7251.8994,8142.005,9123.744
2015-07-03,7314.929,8290.834,9313.546
2015-07-04,2877.788,3642.7285,4511.404
2015-07-05,-601.7173,81.48535,845.1953
2015-07-06,5366.104,6132.129,6933.302
2015-07-07,4795.2393,5444.6475,6107.043
2015-07-08,4520.6475,5192.231,5895.486
2015-07-09,4793.1514,5492.083,6245.859
2015-07-10,5228.544,5919.057,6745.5454
2015-07-11,3473.1707,4306.153,5181.2104
2015-07-12,-449.3335,161.14014,1162.1655
2015-07-13,8031.3633,9111.975,10772.343
2015-07-14,7038.759,8111.1006,9522.933
2015-07-15,6820.2847,7910.33,9497.158
2015-07-16,5850.6167,7018.5234,8628.9795
2015-07-17,8690.741,10138.264,12379.297
2015-07-18,4391.669,6082.506,8564.847
2015-07-19,1361.6118,2568.8772,4730.958
2015-07-20,7056.473,8695.541,11358.561
2015-07-21,6422.4023,8128.496,10835.582
2015-07-22,6271.692,7945.057,10713.336
2015-07-23,5973.5557,7755.1094,10500.526
2015-07-24,7079.9277,9185.094,12625.388
2015-07-25,5573.2593,7872.992,11908.275
2015-07-26,1370.7881,3035.028,6874.967
2015-07-27,10617.443,14114.151,21395.61
2015-07-28,9756.059,12911.41,19416.643
2015-07-29,9035.533,12233.805,18480.137
2015-07-30,8173.6763,11725.406,18522.871
2015-07-31,9226.209,12815.51,20504.82
