timestamp,p10,median,p90
2015-05-03,-481.4375,63.585938,648.3972
2015-05-04,4463.1704,5151.5547,5968.6475
2015-05-05,3614.6372,4222.461,4842.8174
2015-05-06,3524.5398,4105.5244,4697.522
2015-05-07,3491.5686,4056.5867,4664.0024
2015-05-08,3273.2734,3839.9307,4428.98
2015-05-09,1572.8007,2086.2085,2646.3713
2015-05-10,-620.6316,-111.52197,497.5923
2015-05-11,3094.8533,3679.043,4311.745
2015-05-12,2436.2544,3054.2598,3683.5864
2015-05-13,2058.5571,2720.6924,3412.2065
2015-05-14,-1318.0925,-676.11304,-1.8984375
2015-05-15,2343.0283,3018.3442,3679.38
2015-05-16,1322.1196,1999.7676,2624.253
2015-05-17,-648.8325,-102.498535,493.85522
2015-05-18,3770.5056,4438.653,5148.0166
2015-05-19,3391.888,4031.7795,4675.29
2015-05-20,3135.3074,3775.8477,4409.131
2015-05-21,3230.412,3855.2832,4459.76
2015-05-22,3258.5178,3858.6016,4475.8633
2015-05-23,1204.986,1914.6693,2608.7527
2015-05-24,-1082.4983,-449.53906,214.86768
2015-05-25,-1248.5891,-459.16187,328.09912
2015-05-26,1816.6719,2860.661,3884.4888
2015-05-27,2129.5662,3015.7822,3951.8342
2015-05-28,2888.3865,3684.6729,4592.5117
2015-05-29,2822.3523,3609.4915,4416.0156
2015-05-30,2055.4636,2918.9194,3781.9746
2015-05-31,-485.87036,131.36572,819.45166
2015-06-01,4678.3228,5564.0547,6497.496
2015-06-02,3668.7632,4411.572,5143.8716
2015-06-03,3556.5405,4224.6733,4916.8823
2015-06-04,-420.9502,464.8877,1761.8108
2015-06-05,3060.0464,3759.589,4515.1826
2015-06-06,1273.6877,1847.388,2456.1348
2015-06-07,-819.41455,-289.48657,237.77734
2015-06-08,2916.7427,3498.5461,4099.65
2015-06-09,2129.7017,2656.9766,3199.1438
2015-06-10,2144.2607,2698.9597,3306.462
2015-06-11,2594.6113,3123.736,3720.1123
2015-06-12,2298.3647,2820.3872,3390.603
2015-06-13,1351.8433,1861.4667,2383.8743
2015-06-14,-853.17163,-376.03833,129.66333
2015-06-15,4072.3242,4655.981,5368.2056
2015-06-16,3260.355,3864.437,4456.089
2015-06-17,3095.9932,3658.179,4231.471
2015-06-18,3216.3293,3742.4844,4309.9707
2015-06-19,2854.7754,3365.4504,3888.5625
2015-06-20,980.82434,1461.9661,1983.1152
2015-06-21,-586.1555,-155.54102,295.30225
2015-06-22,2556.5205,3103.3247,3665.2954
2015-06-23,1917.6602,2472.3782,3007.6194
2015-06-24,1926.1362,2529.5476,3182.4485
2015-06-25,2215.592,2837.5415,3550.6118
2015-06-26,2196.6963,2932.6704,3692.9805
2015-06-27,1576.5319,2312.4578,3177.751
2015-06-28,-320.333,151.59204,720.1323
2015-06-29,4518.448,5358.7764,6416.242
2015-06-30,3677.3826,4391.99,5290.1772
2015-07-01,3385.0227,4001.495,4722.632
2015-07-02,3512.4136,4124.914,4807.497
2015-07-03,3230.0298,3817.2532,4442.552
2015-07-04,1104.8517,1562.829,2153.8577
2015-07-05,-445.4585,-19.274414,446.74683
2015-07-06,2822.1396,3329.2302,3916.7812
2015-07-07,2177.3806,2711.5356,3296.8171
2015-07-08,2070.243,2578.4905,3101.8264
2015-07-09,2269.7793,2766.1235,3259.605
2015-07-10,1925.2012,2417.3643,2964.5588
2015-07-11,1209.461,1762.7812,2336.2656
2015-07-12,-494.52295,-37.726074,465.57153
2015-07-13,3611.0398,4222.2285,5050.8467
2015-07-14,3044.8525,3569.4355,4207.222
2015-07-15,2844.7698,3350.558,3936.1099
2015-07-16,2860.6865,3379.342,3996.2295
2015-07-17,2717.5803,3238.0007,3836.6255
2015-07-18,865.6653,1354.6362,1927.8308
2015-07-19,-357.7119,66.456055,563.303
2015-07-20,2459.0693,3035.9456,3633.353
2015-07-21,1806.5765,2423.7686,2991.7827
2015-07-22,1628.643,2229.6465,2848.6335
2015-07-23,1587.5831,2165.9158,2749.0786
2015-07-24,1669.5936,2281.5776,2900.351
2015-07-25,1119.194,1761.6433,2463.2656
2015-07-26,-838.7583,-259.9065,407.50146
2015-07-27,4407.909,5349.5044,6522.791
2015-07-28,3463.9236,4379.242,5469.709
2015-07-29,3426.873,4317.624,5401.0156
2015-07-30,3393.9595,4302.492,5383.757
2015-07-31,3302.7642,4192.4424,5299.957
