timestamp,p10,median,p90
2015-05-03,-1169.3301,-6.4052734,1359.0591
2015-05-04,11743.397,13366.283,15276.037
2015-05-05,9722.06,11145.216,12657.533
2015-05-06,8978.83,10380.0625,11829.554
2015-05-07,8459.961,9752.291,11153.226
2015-05-08,8461.107,9752.993,11168.087
2015-05-09,4952.244,6114.9766,7349.515
2015-05-10,-1035.2236,61.745117,1477.6377
2015-05-11,8679.975,10038.858,11661.293
2015-05-12,7220.115,8704.639,10339.078
2015-05-13,5950.666,7504.5767,9249.32
2015-05-14,-1835.8838,-466.21777,1124.2402
2015-05-15,7147.099,8576.167,10073.41
2015-05-16,5002.1875,6267.3,7652.747
2015-05-17,-1400.21,-228.95996,1170.8643
2015-05-18,10813.746,12446.608,14157.68
2015-05-19,9325.904,10581.717,11984.711
2015-05-20,8434.082,9644.78,10913.045
2015-05-21,9399.86,10628.369,11957.4
2015-05-22,8952.802,10205.644,11599.205
2015-05-23,4777.8076,6249.7637,7823.5947
2015-05-24,-1360.1699,35.495605,1619.9683
2015-05-25,-909.98047,655.4634,2618.9717
2015-05-26,7151.554,8949.318,11042.752
2015-05-27,6300.522,7774.1475,9682.842
2015-05-28,7339.4473,8715.31,10381.004
2015-05-29,6409.499,7556.198,9101.862
2015-05-30,5878.373,7151.6133,8638.39
2015-05-31,-575.33545,557.77637,1946.9341
2015-06-01,12693.119,14508.402,16574.844
2015-06-02,10062.205,11472.096,13025.769
2015-06-03,9479.894,10693.927,12060.377
2015-06-04,9418.1045,10383.1875,11413.729
2015-06-05,7862.9517,8801.82,9871.8
2015-06-06,4615.0825,5559.696,6507.0044
2015-06-07,-1317.1748,-366.81494,608.396
2015-06-08,6981.882,7902.211,8878.422
2015-06-09,6052.638,6878.9404,7720.4233
2015-06-10,5861.513,6647.532,7530.3506
2015-06-11,6367.704,7181.168,8010.2812
2015-06-12,6091.539,6783.7314,7605.4253
2015-06-13,5756.263,6568.0034,7502.0044
2015-06-14,-205.18408,594.45557,1517.1172
2015-06-15,12487.879,13706.398,15128.137
2015-06-16,10578.123,11484.273,12537.0
2015-06-17,9729.214,10575.177,11500.47
2015-06-18,9048.206,9842.766,10726.914
2015-06-19,7997.3086,8815.012,9725.173
2015-06-20,4090.682,4975.085,5870.13
2015-06-21,-895.5586,-35.106934,837.13477
2015-06-22,6727.9033,7561.9175,8385.726
2015-06-23,6393.0654,7140.2793,7979.2085
2015-06-24,5632.1294,6439.634,7340.5723
2015-06-25,6078.939,6902.318,7814.9966
2015-06-26,6206.976,7082.554,8141.801
2015-06-27,5756.771,6727.4946,7925.581
2015-06-28,71.342285,833.0088,1805.9692
2015-06-29,13284.559,14788.969,16770.234
2015-06-30,10530.56,11620.973,13140.328
2015-07-01,9617.057,10653.226,11857.408
2015-07-02,9107.464,10080.182,11152.421
2015-07-03,8498.328,9353.994,10411.569
2015-07-04,4138.1826,4898.936,5884.029
2015-07-05,-713.5176,113.35547,991.18945
2015-07-06,7422.071,8224.315,9159.232
2015-07-07,6540.331,7347.147,8275.069
2015-07-08,5942.433,6808.6934,7637.4917
2015-07-09,6381.275,7173.0547,8010.2334
2015-07-10,5986.352,6822.4053,7693.646
2015-07-11,5641.5903,6592.5225,7502.4536
2015-07-12,-158.95117,729.91016,1764.9922
2015-07-13,11913.648,13138.318,14796.029
2015-07-14,10067.654,11043.867,12250.294
2015-07-15,8920.692,9825.975,10922.844
2015-07-16,8370.621,9202.959,10245.855
2015-07-17,7895.119,8750.049,9734.468
2015-07-18,3986.9395,4828.8374,5765.2505
2015-07-19,-618.90137,252.75586,1200.3604
2015-07-20,7279.9087,8186.446,9206.942
2015-07-21,6474.004,7336.213,8233.835
2015-07-22,5505.921,6348.795,7330.941
2015-07-23,5368.365,6260.487,7179.337
2015-07-24,5994.537,6902.721,7850.3984
2015-07-25,5038.914,6027.539,7174.1733
2015-07-26,-861.58887,29.268066,1324.5288
2015-07-27,12600.746,14266.376,16557.117
2015-07-28,10462.019,11857.137,13839.325
2015-07-29,9781.249,11260.099,13330.475
2015-07-30,9089.156,10396.49,12343.952
2015-07-31,9145.658,10528.813,12590.117
