timestamp,p10,median,p90
2015-07-02,5835.998,6504.9033,7296.0205
2015-07-03,5828.97,6526.0044,7380.38
2015-07-04,5072.871,5754.5957,6588.913
2015-07-05,-962.9546,-461.73535,225.97412
2015-07-06,5224.6616,5925.3564,6740.061
2015-07-07,4281.9863,4863.5425,5565.5312
2015-07-08,4481.9204,5045.809,5756.9053
2015-07-09,4782.871,5347.762,6000.704
2015-07-10,5665.1665,6212.9404,6825.161
2015-07-11,5562.4946,6179.812,6834.756
2015-07-12,238.38477,655.90967,1243.2727
2015-07-13,6776.217,7477.401,8426.98
2015-07-14,5704.925,6351.8315,7088.37
2015-07-15,5341.9067,5963.4746,6690.685
2015-07-16,4958.523,5580.57,6332.2437
2015-07-17,5114.083,5758.9077,6505.5684
2015-07-18,4216.787,4883.178,5632.1104
2015-07-19,-1163.7051,-673.9292,-104.13867
2015-07-20,5207.886,5929.1113,6781.6904
2015-07-21,4253.91,5040.484,6004.936
2015-07-22,4499.043,5211.7773,6114.0474
2015-07-23,4696.1387,5434.5425,6390.1035
2015-07-24,5661.7334,6443.52,7452.592
2015-07-25,5594.593,6519.7715,7702.7104
2015-07-26,377.71582,853.5835,1722.9207
2015-07-27,6924.0,8170.8335,9758.92
2015-07-28,5832.9116,6911.3076,8430.598
2015-07-29,5469.989,6565.8115,8082.078
2015-07-30,5176.4785,6335.7793,7815.2383
2015-07-31,5681.2734,6802.232,8318.017
