timestamp,p10,median,p90
2015-07-02,6925.656,7774.3184,8719.888
2015-07-03,6832.938,7662.6797,8664.21
2015-07-04,4258.3135,5142.5977,6178.3423
2015-07-05,-1020.98926,-293.60205,643.85156
2015-07-06,6330.1426,7073.4014,7943.0264
2015-07-07,5445.297,6073.0864,6814.882
2015-07-08,5323.7095,5909.706,6629.451
2015-07-09,5369.4194,5961.8257,6612.153
2015-07-10,6299.5327,6864.922,7525.541
2015-07-11,4605.714,5251.548,6001.4053
2015-07-12,108.331055,763.9048,1553.394
2015-07-13,8106.3945,8840.069,9781.17
2015-07-14,7081.9766,7783.513,8541.874
2015-07-15,6442.5757,7092.074,7827.6924
2015-07-16,5542.508,6177.818,6873.1587
2015-07-17,5889.848,6544.8223,7285.402
2015-07-18,3288.0894,3991.0244,4740.383
2015-07-19,-1357.7808,-732.3872,-102.22803
2015-07-20,6304.645,7005.87,7787.1343
2015-07-21,4933.462,5633.007,6439.0903
2015-07-22,4524.998,5295.859,6205.279
2015-07-23,4708.038,5540.6626,6509.0645
2015-07-24,6013.438,6930.9517,7960.1924
2015-07-25,4498.052,5602.644,6841.508
2015-07-26,200.00537,944.4663,1998.2258
2015-07-27,8749.949,10044.895,11679.492
2015-07-28,6782.2905,7977.5503,9443.801
2015-07-29,6519.711,7628.4375,8975.06
2015-07-30,5809.7256,6949.336,8251.747
2015-07-31,6736.5605,7865.13,9242.772
