timestamp,p10,median,p90
2015-07-02,6635.422,7302.347,8029.4717
2015-07-03,6305.332,6970.593,7659.539
2015-07-04,5475.8574,6141.5874,6862.0103
2015-07-05,-1011.66943,-379.6836,312.65283
2015-07-06,6632.9604,7267.4604,7990.035
2015-07-07,6131.437,6718.1025,7332.7207
2015-07-08,5658.553,6217.232,6800.5117
2015-07-09,5879.7617,6444.6777,7029.4116
2015-07-10,6069.2817,6624.2534,7216.726
2015-07-11,5228.612,5838.3145,6404.814
2015-07-12,-21.177246,497.41113,1056.1401
2015-07-13,7483.6147,8167.926,9022.613
2015-07-14,6729.1494,7360.2485,8020.213
2015-07-15,6159.2466,6773.3794,7387.0664
2015-07-16,5768.254,6360.8887,6987.2764
2015-07-17,5734.895,6346.717,6975.602
2015-07-18,4530.543,5158.4087,5790.804
2015-07-19,-1236.8032,-686.313,-173.13916
2015-07-20,6328.001,6986.0405,7724.0835
2015-07-21,5786.627,6379.683,7034.1406
2015-07-22,5046.2197,5653.0913,6297.1094
2015-07-23,5356.87,5985.6997,6638.0854
2015-07-24,5835.786,6482.83,7228.33
2015-07-25,5315.8975,6009.6875,6813.055
2015-07-26,17.132812,518.7583,1224.2095
2015-07-27,7368.078,8377.979,9637.735
2015-07-28,6641.9355,7507.4585,8669.601
2015-07-29,5965.513,6741.5,7721.3057
2015-07-30,5939.884,6746.3057,7656.4883
2015-07-31,6059.1973,6875.6685,7811.2314
