timestamp,p10,median,p90
2015-07-02,8057.14,9575.14,11363.051
2015-07-03,8007.235,9413.955,11075.373
2015-07-04,7810.7466,9064.623,10517.618
2015-07-05,-1198.8223,-512.8965,501.46875
2015-07-06,6890.117,7954.2944,8992.021
2015-07-07,6299.45,7143.9146,8009.3486
2015-07-08,6260.135,7083.8867,7978.95
2015-07-09,6206.8496,7035.3745,7823.989
2015-07-10,7034.426,7902.5825,8699.377
2015-07-11,8223.577,9151.602,10119.916
2015-07-12,2.8950195,600.1787,1240.3374
2015-07-13,9281.351,10216.222,11450.333
2015-07-14,8093.5166,9004.893,9958.799
2015-07-15,7775.5254,8685.379,9605.183
2015-07-16,6911.4756,7787.0156,8695.627
2015-07-17,7615.9165,8505.965,9481.053
2015-07-18,6722.706,7554.7007,8390.894
2015-07-19,-812.57324,-278.68652,111.91504
2015-07-20,6773.089,7667.171,8373.462
2015-07-21,5960.592,6820.2056,7603.004
2015-07-22,5377.539,6323.1895,7273.394
2015-07-23,4963.0723,6267.157,7303.5244
2015-07-24,6867.46,8186.115,9567.008
2015-07-25,8156.2026,9588.863,11393.364
2015-07-26,-188.33008,453.4995,1557.48
2015-07-27,9937.253,11854.945,14394.241
2015-07-28,8871.888,10718.348,13236.543
2015-07-29,8310.452,10309.346,12882.014
2015-07-30,7333.5713,9389.748,11762.967
2015-07-31,8217.759,10075.634,12461.594
